gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
0.0,"0.42713284492492676,0.6497565507888794,-1.1280759082410441e-07","0.4353885054588318,0.6225115656852722,-0.005149857606738806","0.4345860779285431,0.5842075943946838,-0.0058104414492845535","0.42856332659721375,0.5563210248947144,-0.005807296838611364","0.4182707667350769,0.5496596097946167,-0.004081699065864086","0.4185302257537842,0.5743074417114258,-0.0030453677754849195","0.4108690917491913,0.5563693046569824,-0.01002586167305708","0.4199703633785248,0.5767766237258911,-0.01268798392266035","0.4217222034931183,0.5821622610092163,-0.013692283071577549","0.41100460290908813,0.5880681276321411,-0.0030058010015636683","0.40474405884742737,0.5726687908172607,-0.009495981968939304","0.41677337884902954,0.59366774559021,-0.00953499786555767","0.4160972833633423,0.594572901725769,-0.008531566709280014","0.4043766260147095,0.603768527507782,-0.00418833177536726","0.39919349551200867,0.5896136164665222,-0.01193697564303875","0.4111030399799347,0.607688307762146,-0.008246200159192085","0.4106850028038025,0.6088135838508606,-0.004339813254773617","0.3975962698459625,0.620222270488739,-0.005661197938024998","0.3949909806251526,0.6085391044616699,-0.00997984129935503","0.4042373299598694,0.6193280220031738,-0.0063070799224078655","0.40509679913520813,0.623198926448822,-0.0027193869464099407"
0.0,"0.4281025528907776,0.6455439925193787,-1.1122534715468646e-07","0.43626976013183594,0.6175102591514587,-0.0038454579189419746","0.43464207649230957,0.5798324346542358,-0.004196612164378166","0.42848095297813416,0.5524730682373047,-0.004349247552454472","0.4182128310203552,0.5474206805229187,-0.0031406788621097803","0.41832834482192993,0.5715653896331787,-0.0020188074558973312","0.41108736395835876,0.5544410347938538,-0.008472614921629429","0.4202697277069092,0.5737531781196594,-0.010949578136205673","0.4222283363342285,0.5806573629379272,-0.011849752627313137","0.4109346866607666,0.5848546624183655,-0.0026330118998885155","0.40498051047325134,0.5708516836166382,-0.008942929096519947","0.4169016182422638,0.5904737114906311,-0.00920808780938387","0.416696161031723,0.5929287075996399,-0.008363397791981697","0.40482890605926514,0.6006786227226257,-0.004277198575437069","0.4001871943473816,0.587951123714447,-0.011776328086853027","0.4119577407836914,0.6044856309890747,-0.008464562706649303","0.4118445813655853,0.6065793037414551,-0.004841193091124296","0.39872848987579346,0.6176575422286987,-0.006096084136515856","0.396289587020874,0.6065673828125,-0.010281923227012157","0.4052653908729553,0.6161016821861267,-0.006865882780402899","0.4062233865261078,0.6199780106544495,-0.0035207844339311123"
0.0,"0.4291999042034149,0.6435191035270691,-1.0755483970115165e-07","0.43698590993881226,0.6160554885864258,-0.0037899345625191927","0.4355107247829437,0.5789613723754883,-0.004155016504228115","0.43000152707099915,0.5515647530555725,-0.004340413957834244","0.4203837811946869,0.5455561876296997,-0.0031179047655314207","0.4194267988204956,0.5696271061897278,-0.0016227770829573274","0.41200515627861023,0.5532220602035522,-0.008298095315694809","0.42109641432762146,0.5711392760276794,-0.010874295607209206","0.4234367609024048,0.5775874257087708,-0.01170389074832201","0.4120663106441498,0.5831260085105896,-0.0023071260657161474","0.40591561794281006,0.5684840083122253,-0.008950244635343552","0.41776660084724426,0.5875023007392883,-0.009271216578781605","0.4179781675338745,0.5904385447502136,-0.008192475885152817","0.4057674705982208,0.5988944172859192,-0.004087050911039114","0.40092933177948,0.5862639546394348,-0.011815068311989307","0.41260382533073425,0.6024734973907471,-0.008550834842026234","0.4126841723918915,0.6045615673065186,-0.004722269717603922","0.3995349407196045,0.615781307220459,-0.006047718692570925","0.39701738953590393,0.6047922968864441,-0.010273904539644718","0.4058440029621124,0.6144364476203918,-0.006840672809630632","0.40677323937416077,0.6181871891021729,-0.003344891360029578"
0.0,"0.430067777633667,0.6444743275642395,-1.1175654179851335e-07","0.4381639063358307,0.6182302236557007,-0.005080062430351973","0.43677785992622375,0.5803999304771423,-0.005635245703160763","0.43094226717948914,0.552644670009613,-0.005659292917698622","0.42133423686027527,0.5452100038528442,-0.004090967588126659","0.419951856136322,0.5691071152687073,-0.0022651557810604572","0.41314375400543213,0.5525052547454834,-0.0089224549010396","0.42225804924964905,0.5716975927352905,-0.011463540606200695","0.4239916503429413,0.5778751373291016,-0.012333396822214127","0.41266700625419617,0.5827360153198242,-0.0022085693199187517","0.4071429371833801,0.5684617757797241,-0.008641188964247704","0.4190010130405426,0.5883227586746216,-0.008894816040992737","0.4184577167034149,0.5899828672409058,-0.007861152291297913","0.4064990282058716,0.5985005497932434,-0.0034007159993052483","0.4021274745464325,0.5861976742744446,-0.010996627621352673","0.4136829674243927,0.6030635833740234,-0.007779629435390234","0.41312727332115173,0.6040245294570923,-0.004095139447599649","0.4002106487751007,0.6150388717651367,-0.004898907151073217","0.3979750871658325,0.6051572561264038,-0.009135528467595577","0.40691477060317993,0.614936351776123,-0.005890029016882181","0.40764495730400085,0.6177522540092468,-0.0025674256030470133"
0.0,"0.43132638931274414,0.6435194611549377,-1.0951192308539248e-07","0.4386598765850067,0.616290271282196,-0.00435857567936182","0.4365648329257965,0.5786848068237305,-0.0047834585420787334","0.4308830201625824,0.5517953038215637,-0.004878485109657049","0.42117640376091003,0.5451693534851074,-0.003449792740866542","0.42035844922065735,0.5683844685554504,-0.0018028205959126353","0.41332101821899414,0.5523359775543213,-0.008408857509493828","0.4225606322288513,0.5711665749549866,-0.01118901651352644","0.4244751036167145,0.5776547789573669,-0.012210736982524395","0.41311171650886536,0.5818669199943542,-0.0021067499183118343","0.40758806467056274,0.5688552856445312,-0.00803991500288248","0.4193490445613861,0.587882399559021,-0.008264230564236641","0.4188525676727295,0.5894320011138916,-0.007417002227157354","0.40703684091567993,0.5976372957229614,-0.003600836033001542","0.40248772501945496,0.5857810378074646,-0.010561805218458176","0.41403114795684814,0.6018255949020386,-0.0072870864532887936","0.4137412905693054,0.6030318140983582,-0.00380096398293972","0.40102726221084595,0.6142176985740662,-0.005381687544286251","0.39861100912094116,0.6046615242958069,-0.009096822701394558","0.4074679911136627,0.6138697862625122,-0.005666857119649649","0.40845081210136414,0.6167721152305603,-0.002346673049032688"
0.0,"0.43118056654930115,0.6427985429763794,-1.0764556890308086e-07","0.4384339153766632,0.6146035194396973,-0.004190769977867603","0.4365730881690979,0.5762163996696472,-0.004558304790407419","0.43073782324790955,0.5491321682929993,-0.00465755257755518","0.4209245443344116,0.544605016708374,-0.003217555582523346","0.42071306705474854,0.5661464929580688,-0.0013779368018731475","0.41360384225845337,0.5507198572158813,-0.007850892841815948","0.4227750897407532,0.569586992263794,-0.01029177661985159","0.424640029668808,0.5753315091133118,-0.011121433228254318","0.41339436173439026,0.5798697471618652,-0.0018568140221759677","0.4077528715133667,0.5674872398376465,-0.007855583913624287","0.4195720851421356,0.5867602825164795,-0.00783566851168871","0.41904839873313904,0.5876457691192627,-0.006734908092767","0.4072440564632416,0.5961507558822632,-0.0035507516004145145","0.4030039310455322,0.585261344909668,-0.010616999119520187","0.4144396185874939,0.6012054681777954,-0.0071840123273432255","0.41395092010498047,0.6017699241638184,-0.00352536141872406","0.40106427669525146,0.6135493516921997,-0.005522755905985832","0.3987857699394226,0.6046205759048462,-0.009092600084841251","0.4076637625694275,0.6133737564086914,-0.005476977210491896","0.40861499309539795,0.615697979927063,-0.0020192039664834738"
0.0,"0.42979827523231506,0.644359827041626,-1.1163742641429053e-07","0.43776988983154297,0.6169268488883972,-0.005042358301579952","0.4369451403617859,0.5783481597900391,-0.00573838222771883","0.4309443235397339,0.5516006350517273,-0.006014672573655844","0.4214474558830261,0.544553279876709,-0.0046634129248559475","0.4214201867580414,0.5662463903427124,-0.002297484315931797","0.41326889395713806,0.5513253808021545,-0.009228206239640713","0.42210152745246887,0.5711186528205872,-0.011727729812264442","0.42491695284843445,0.5770554542541504,-0.012443803250789642","0.41347426176071167,0.5798759460449219,-0.002339138649404049","0.4072780907154083,0.568623423576355,-0.00921780988574028","0.4190390706062317,0.5886111855506897,-0.00929059088230133","0.4196016490459442,0.5898210406303406,-0.007973682135343552","0.40693196654319763,0.5956348180770874,-0.003653626423329115","0.4017883837223053,0.5855842232704163,-0.011575006879866123","0.41360634565353394,0.6029386520385742,-0.00798327662050724","0.41449978947639465,0.6039445400238037,-0.0038823490031063557","0.40051111578941345,0.6126741170883179,-0.005308707244694233","0.39757370948791504,0.6045746207237244,-0.00977614987641573","0.4068796932697296,0.6146532297134399,-0.0063855005428195","0.40883177518844604,0.6168572306632996,-0.002770171733573079"
0.0,"0.4305814206600189,0.6452925801277161,-1.0147864060172651e-07","0.4377346634864807,0.6181043386459351,-0.00534815201535821","0.4367843568325043,0.5801346302032471,-0.006307200528681278","0.43139898777008057,0.5538119673728943,-0.00680990656837821","0.42117729783058167,0.5476033687591553,-0.0057664960622787476","0.4198399484157562,0.5678529143333435,-0.002810337580740452","0.4137074947357178,0.5535902380943298,-0.009553923271596432","0.42234939336776733,0.5728371739387512,-0.012204360216856003","0.4237104654312134,0.5786736607551575,-0.013235505670309067","0.41186487674713135,0.5811047554016113,-0.002881857333704829","0.4074038565158844,0.5711538195610046,-0.009413798339664936","0.41895273327827454,0.590260922908783,-0.009844931773841381","0.4182383418083191,0.5909913182258606,-0.00914018414914608","0.4054464101791382,0.5971320271492004,-0.004191980697214603","0.4021482765674591,0.5880457758903503,-0.011820318177342415","0.4138145446777344,0.6041616201400757,-0.00891968235373497","0.4133020043373108,0.6047292947769165,-0.005641358904540539","0.39949485659599304,0.6142797470092773,-0.00587107939645648","0.3985244035720825,0.6065784692764282,-0.010283209383487701","0.40727174282073975,0.6155654788017273,-0.007435662671923637","0.4077506363391876,0.6178687810897827,-0.004460479132831097"
0.0,"0.4314673840999603,0.6429187655448914,-1.004963436912476e-07","0.4379153549671173,0.6135735511779785,-0.00430315500125289","0.4366515278816223,0.5763754844665527,-0.004908436443656683","0.4312466084957123,0.5507076978683472,-0.005275721661746502","0.4213966727256775,0.5462731122970581,-0.004169045481830835","0.4200895428657532,0.5666424632072449,-0.001550277229398489","0.41413721442222595,0.552606463432312,-0.00825796090066433","0.4232162833213806,0.571129560470581,-0.011158839799463749","0.4244254231452942,0.5765698552131653,-0.012326277792453766","0.412566214799881,0.5804283022880554,-0.0020623523741960526","0.4081520736217499,0.5699840188026428,-0.008011244237422943","0.41985535621643066,0.5883135199546814,-0.008366219699382782","0.41902533173561096,0.5887963771820068,-0.007674946915358305","0.40635257959365845,0.5966324806213379,-0.0037981211207807064","0.4032801389694214,0.5877686142921448,-0.010805690661072731","0.41470497846603394,0.6028203368186951,-0.007885834202170372","0.4141705334186554,0.6028910875320435,-0.00468046497553587","0.4003852605819702,0.6140442490577698,-0.005831235554069281","0.3989986479282379,0.6068201065063477,-0.009444307535886765","0.40780237317085266,0.614960789680481,-0.006187403574585915","0.4086976945400238,0.6167827844619751,-0.003003678983077407"
0.0,"0.43185755610466003,0.6418420672416687,-9.995294192322035e-08","0.4383623003959656,0.6134084463119507,-0.005103930830955505","0.4366748631000519,0.576334536075592,-0.005805515684187412","0.430816650390625,0.550733745098114,-0.0060278442688286304","0.42135941982269287,0.5444009900093079,-0.004656053148210049","0.4204396903514862,0.5659745335578918,-0.0019709058105945587","0.4148814380168915,0.5533511638641357,-0.008836636319756508","0.42378783226013184,0.5717766284942627,-0.011729785241186619","0.4248500466346741,0.5762660503387451,-0.01290284562855959","0.41281214356422424,0.5797492861747742,-0.0020436584018170834","0.4085935056209564,0.5694565176963806,-0.008397208526730537","0.4202229380607605,0.5882452726364136,-0.008681165985763073","0.41946589946746826,0.5885516405105591,-0.007788617163896561","0.40629109740257263,0.5955855250358582,-0.0034455840941518545","0.40320417284965515,0.5869059562683105,-0.010962769389152527","0.41476765275001526,0.6027272343635559,-0.007963190786540508","0.41443026065826416,0.6027330160140991,-0.004502183757722378","0.40007832646369934,0.6124264001846313,-0.005207773298025131","0.399117112159729,0.605536699295044,-0.009280848316848278","0.40795424580574036,0.6145645976066589,-0.006190897431224585","0.4086427390575409,0.6164903044700623,-0.002989907516166568"
0.0,"0.4320879578590393,0.6416748762130737,-1.0263404703891865e-07","0.43861594796180725,0.613673985004425,-0.00455779954791069","0.43726909160614014,0.5765587687492371,-0.005104615818709135","0.43208301067352295,0.5510977506637573,-0.005241547245532274","0.4227670729160309,0.5453184247016907,-0.003811836941167712","0.4202520251274109,0.5649207830429077,-0.0017215920379385352","0.41601911187171936,0.5540069937705994,-0.008349820971488953","0.42484593391418457,0.5730602741241455,-0.011193333193659782","0.4256633520126343,0.5773972272872925,-0.01242982316762209","0.4122731685638428,0.5778546333312988,-0.0020616096444427967","0.4098129868507385,0.5700215101242065,-0.008265926502645016","0.42105036973953247,0.5887640118598938,-0.008644106797873974","0.4201163649559021,0.5885573029518127,-0.007825380191206932","0.40571844577789307,0.5932409167289734,-0.0036649468820542097","0.4048960506916046,0.588134765625,-0.010660989210009575","0.41576483845710754,0.6032389998435974,-0.008080343715846539","0.41488850116729736,0.6020713448524475,-0.005082942545413971","0.3998003602027893,0.6094257831573486,-0.0056414250284433365","0.40085479617118835,0.6058521866798401,-0.009349943138659","0.40928709506988525,0.6146471500396729,-0.00669264467433095","0.40943288803100586,0.6155367493629456,-0.0038957621436566114"
0.0,"0.432953804731369,0.639068603515625,-9.759485664062595e-08","0.4392743706703186,0.6100873351097107,-0.004601525608450174","0.43848085403442383,0.5733733773231506,-0.005210659466683865","0.43373480439186096,0.5494107604026794,-0.005431197118014097","0.42476892471313477,0.5449634194374084,-0.00406840443611145","0.42122218012809753,0.5617033839225769,-0.0015158558962866664","0.4180198311805725,0.551507294178009,-0.008011875674128532","0.4265807867050171,0.5704219937324524,-0.011173868551850319","0.4264746308326721,0.574755847454071,-0.012720832601189613","0.41311362385749817,0.5742316842079163,-0.0017394644673913717","0.411625474691391,0.5686556100845337,-0.007703255396336317","0.42255276441574097,0.5867571830749512,-0.008500675670802593","0.4212110638618469,0.5861451029777527,-0.00807438138872385","0.40647223591804504,0.5894254446029663,-0.0031868366058915854","0.4064250588417053,0.5864303112030029,-0.009677565656602383","0.41717392206192017,0.600923478603363,-0.007373119704425335","0.41637706756591797,0.5995147824287415,-0.004692861810326576","0.40051618218421936,0.6053685545921326,-0.005058376584202051","0.40235963463783264,0.6043236255645752,-0.00831348542124033","0.4106277823448181,0.6125579476356506,-0.005816121120005846","0.41076064109802246,0.612743079662323,-0.0031888578087091446"
