gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
0.0,"0.3672505021095276,0.7622525095939636,-3.627656894877873e-07","0.4225713610649109,0.6984086632728577,-0.03697211295366287","0.4589502811431885,0.5616236329078674,-0.052916258573532104","0.45361465215682983,0.43095338344573975,-0.06757718324661255","0.42643919587135315,0.3360178470611572,-0.07378720492124557","0.4389800429344177,0.4245847761631012,-0.005676903761923313","0.46077728271484375,0.3340485095977783,-0.04877489432692528","0.4624517261981964,0.4317255914211273,-0.06574424356222153","0.4462929368019104,0.4724641740322113,-0.06936192512512207","0.3922881484031677,0.42914697527885437,-0.0042655388824641705","0.40638118982315063,0.34685397148132324,-0.045972954481840134","0.41748398542404175,0.48491743206977844,-0.05060352012515068","0.4049740135669708,0.48939579725265503,-0.04240749403834343","0.3474462032318115,0.45349135994911194,-0.011800548993051052","0.3637968599796295,0.3919074535369873,-0.06426472216844559","0.38330429792404175,0.5236892104148865,-0.05206567794084549","0.3723931908607483,0.5319709181785583,-0.029816994443535805","0.29871025681495667,0.4908660650253296,-0.02132979780435562","0.3228333592414856,0.45001420378685,-0.05568521469831467","0.3461144268512726,0.5363665819168091,-0.04336971417069435","0.34129858016967773,0.5528021454811096,-0.024812137708067894"
0.0,"0.3680899441242218,0.7645257115364075,-3.6829683836003824e-07","0.4231874644756317,0.6988924145698547,-0.03767429664731026","0.46033623814582825,0.5620565414428711,-0.05363397300243378","0.45384159684181213,0.4304911196231842,-0.06797211617231369","0.4262189567089081,0.33425411581993103,-0.07379390299320221","0.44002947211265564,0.4247462749481201,-0.0063810464926064014","0.46176278591156006,0.3375939726829529,-0.048303209245204926","0.4622190594673157,0.43620437383651733,-0.06469576060771942","0.445695698261261,0.47241318225860596,-0.06859968602657318","0.3928905129432678,0.4290795624256134,-0.004588649608194828","0.4068872630596161,0.35114264488220215,-0.04573776572942734","0.4175774157047272,0.48821303248405457,-0.050543446093797684","0.405089408159256,0.48929938673973083,-0.04304001107811928","0.34802740812301636,0.4537464678287506,-0.011594297364354134","0.3640469014644623,0.392894983291626,-0.06353626400232315","0.38365575671195984,0.5244465470314026,-0.05143780633807182","0.3727605938911438,0.5308573246002197,-0.029780996963381767","0.29950085282325745,0.4914771020412445,-0.020653115585446358","0.3235378861427307,0.4518794119358063,-0.05493583157658577","0.346892774105072,0.5379548668861389,-0.042909447103738785","0.3423900604248047,0.5528579950332642,-0.024817802011966705"
0.0,"0.3673943281173706,0.7625014781951904,-3.756349258310365e-07","0.4236399531364441,0.698198676109314,-0.03651195019483566","0.46100836992263794,0.5632413625717163,-0.05177254229784012","0.45533883571624756,0.4318214952945709,-0.06548257917165756","0.42911583185195923,0.33643999695777893,-0.07072706520557404","0.4410402178764343,0.42897939682006836,-0.005427846219390631","0.46252018213272095,0.3397003412246704,-0.0471276231110096","0.46331578493118286,0.4373462200164795,-0.06332406401634216","0.44734734296798706,0.47548121213912964,-0.06691102683544159","0.3945680856704712,0.4316837787628174,-0.003940704744309187","0.40780436992645264,0.349895179271698,-0.04495912417769432","0.41833406686782837,0.4868946671485901,-0.04929971322417259","0.406354695558548,0.4924359917640686,-0.041297633200883865","0.34968703985214233,0.45471832156181335,-0.0112196309491992","0.36578717827796936,0.3928717374801636,-0.06300868093967438","0.3845275640487671,0.5245538353919983,-0.05066603422164917","0.3736761808395386,0.5337532162666321,-0.02859046310186386","0.30066749453544617,0.4909471571445465,-0.020430881530046463","0.3247239291667938,0.4494682550430298,-0.054146382957696915","0.34713679552078247,0.5354204177856445,-0.04182330146431923","0.34167230129241943,0.5509709119796753,-0.023575743660330772"
0.0,"0.36779382824897766,0.7631924152374268,-3.6658335034189804e-07","0.42285972833633423,0.7010509967803955,-0.037431854754686356","0.4614201784133911,0.564132034778595,-0.05264944210648537","0.45653998851776123,0.43375271558761597,-0.06594168394804001","0.43098753690719604,0.3385016918182373,-0.07064797729253769","0.4408245384693146,0.42627954483032227,-0.007158580701798201","0.4625769853591919,0.33831995725631714,-0.0481598861515522","0.4631757140159607,0.43951553106307983,-0.06358148902654648","0.4472583830356598,0.47494176030158997,-0.06695142388343811","0.3945687711238861,0.429623007774353,-0.005245278123766184","0.40890833735466003,0.34893959760665894,-0.04607505351305008","0.419581800699234,0.4872896075248718,-0.050314366817474365","0.40766820311546326,0.4915602505207062,-0.04230356588959694","0.34967711567878723,0.45340266823768616,-0.011973285116255283","0.36624056100845337,0.3928510844707489,-0.0638532042503357","0.3853479027748108,0.5260477066040039,-0.05172070488333702","0.37482529878616333,0.534555971622467,-0.029840977862477303","0.30095207691192627,0.4899352788925171,-0.020622465759515762","0.3252459466457367,0.4497024416923523,-0.0549069344997406","0.34799644351005554,0.5375518202781677,-0.04277293011546135","0.3429695963859558,0.5540100932121277,-0.02452419511973858"
0.0,"0.3690947890281677,0.7651220560073853,-3.6661666058535047e-07","0.42411503195762634,0.7020853757858276,-0.03778165951371193","0.46144089102745056,0.5635113716125488,-0.05322621017694473","0.4568229615688324,0.43347853422164917,-0.0668630376458168","0.4312536120414734,0.3393477201461792,-0.07178670167922974","0.4397940933704376,0.4252616763114929,-0.007040542550384998","0.46080341935157776,0.3358447551727295,-0.048234421759843826","0.4625462293624878,0.4384033977985382,-0.06372656673192978","0.4466961622238159,0.4745320677757263,-0.06699835509061813","0.3936674892902374,0.42992502450942993,-0.004949258174747229","0.408231258392334,0.3497982621192932,-0.04527346044778824","0.41946959495544434,0.4888656735420227,-0.049203407019376755","0.4069172739982605,0.49037790298461914,-0.04106983542442322","0.3490074872970581,0.45424243807792664,-0.011654925532639027","0.3658917248249054,0.3939797282218933,-0.06294717639684677","0.3855113983154297,0.5261297821998596,-0.05065775290131569","0.37459513545036316,0.5322099924087524,-0.028854357078671455","0.30072498321533203,0.4908914268016815,-0.020403046160936356","0.3249554932117462,0.4497734010219574,-0.054067764431238174","0.34821808338165283,0.5364189147949219,-0.0416395366191864","0.3430255055427551,0.5526974201202393,-0.023294253274798393"
0.0,"0.3687380254268646,0.7636821269989014,-3.5632558592624264e-07","0.42564088106155396,0.6992366909980774,-0.0375259630382061","0.46186357736587524,0.5645576119422913,-0.0539102666079998","0.4561232626438141,0.43367576599121094,-0.0689556822180748","0.429979532957077,0.3372510075569153,-0.07585996389389038","0.4392370879650116,0.42571425437927246,-0.006951187737286091","0.4612619876861572,0.3375072181224823,-0.04886407405138016","0.46461406350135803,0.4305022954940796,-0.06488339602947235","0.44977766275405884,0.47049573063850403,-0.06799838691949844","0.3923652470111847,0.43128591775894165,-0.004939995240420103","0.4065832495689392,0.3530482053756714,-0.04526510462164879","0.41810140013694763,0.48950377106666565,-0.04870712012052536","0.4057808220386505,0.49346601963043213,-0.04005197435617447","0.3480844497680664,0.4555971026420593,-0.011833323165774345","0.36541321873664856,0.3968445658683777,-0.06304749101400375","0.38478055596351624,0.5262595415115356,-0.050463393330574036","0.3732326924800873,0.5344415903091431,-0.028320085257291794","0.30022555589675903,0.49283432960510254,-0.020829029381275177","0.3249623775482178,0.45061108469963074,-0.0544409453868866","0.3476416766643524,0.5354043841362,-0.04214051738381386","0.34162017703056335,0.552075207233429,-0.023847226053476334"
0.0,"0.3689601719379425,0.7634220123291016,-3.7608049296977697e-07","0.42515164613723755,0.6993568539619446,-0.03753462806344032","0.4614301919937134,0.5632483959197998,-0.05315769836306572","0.45604050159454346,0.4323735237121582,-0.06703546643257141","0.4304223358631134,0.336397260427475,-0.07232468575239182","0.441311776638031,0.42606842517852783,-0.006528124213218689","0.4637976586818695,0.3380495011806488,-0.04827262461185455","0.4638533294200897,0.43724900484085083,-0.06420867145061493","0.44695135951042175,0.47509124875068665,-0.06759011000394821","0.394557923078537,0.429787278175354,-0.004708120133727789","0.40914827585220337,0.3495222330093384,-0.045672591775655746","0.4191824793815613,0.48742347955703735,-0.049695756286382675","0.4064267575740814,0.49187833070755005,-0.041413314640522","0.3495878279209137,0.45378577709198,-0.011735618114471436","0.3665429353713989,0.39395296573638916,-0.06356099247932434","0.3849722743034363,0.5258321166038513,-0.051118094474077225","0.37321779131889343,0.5342368483543396,-0.02893601730465889","0.3008549213409424,0.49087783694267273,-0.02078346721827984","0.325399786233902,0.44910043478012085,-0.05447927489876747","0.3475622236728668,0.5356222987174988,-0.0418461412191391","0.3413691520690918,0.551831066608429,-0.02330704592168331"
0.0,"0.36978310346603394,0.764927327632904,-3.504130177134357e-07","0.4247322976589203,0.701808750629425,-0.0378706268966198","0.46142569184303284,0.5641303062438965,-0.05379805713891983","0.4570533037185669,0.43510448932647705,-0.06801798939704895","0.4317953884601593,0.3399363160133362,-0.07375446707010269","0.4402105212211609,0.42475730180740356,-0.007418506778776646","0.46272242069244385,0.3373376727104187,-0.04958226904273033","0.4653985798358917,0.43577978014945984,-0.06586550921201706","0.44927334785461426,0.4728321433067322,-0.06939825415611267","0.39362025260925293,0.42852920293807983,-0.005650839768350124","0.40956351161003113,0.3474797308444977,-0.04654251039028168","0.4206468462944031,0.4858652353286743,-0.05079903081059456","0.40709608793258667,0.4891670346260071,-0.0426425077021122","0.3486689329147339,0.4528864622116089,-0.012721793726086617","0.36654922366142273,0.3939915895462036,-0.06451617181301117","0.38587313890457153,0.5255747437477112,-0.052345920354127884","0.37387412786483765,0.5323039889335632,-0.030431047081947327","0.29997095465660095,0.4906350076198578,-0.021833175793290138","0.32508280873298645,0.45109912753105164,-0.05576404929161072","0.3483920991420746,0.5373548865318298,-0.04319937154650688","0.342486709356308,0.5531249642372131,-0.024674810469150543"
0.0,"0.3690780699253082,0.7632448673248291,-3.7199876601334836e-07","0.4255119264125824,0.6992204785346985,-0.03759235143661499","0.4616992175579071,0.5645289421081543,-0.05367037653923035","0.4562211036682129,0.43377169966697693,-0.06818903982639313","0.43057507276535034,0.3373408019542694,-0.07426933944225311","0.439336359500885,0.4258560240268707,-0.006942670792341232","0.46085113286972046,0.3371623456478119,-0.04919234663248062","0.4627018868923187,0.43447327613830566,-0.06553512811660767","0.4468088150024414,0.4735538065433502,-0.0689692273736","0.3926343619823456,0.431089848279953,-0.005051868502050638","0.4062293767929077,0.3520886301994324,-0.04617297649383545","0.4174829125404358,0.48993009328842163,-0.050125591456890106","0.40507251024246216,0.49402672052383423,-0.04175339639186859","0.3480966091156006,0.455434113740921,-0.012075419537723064","0.3649299144744873,0.395238995552063,-0.06384654343128204","0.3841783106327057,0.5259749293327332,-0.051315899938344955","0.3726373612880707,0.534115195274353,-0.029103582724928856","0.2998489737510681,0.4930015802383423,-0.021182380616664886","0.3244417905807495,0.4497283697128296,-0.054968737065792084","0.34703299403190613,0.5354808568954468,-0.04247129335999489","0.34102708101272583,0.5524864792823792,-0.023988861590623856"
0.0,"0.369289755821228,0.7650665044784546,-3.6713404938382155e-07","0.4252985119819641,0.700456976890564,-0.037873223423957825","0.4613457918167114,0.5646510124206543,-0.053904131054878235","0.4559858441352844,0.43439942598342896,-0.06827002763748169","0.43074366450309753,0.33743423223495483,-0.07424143701791763","0.4401569664478302,0.42571961879730225,-0.0065465932711958885","0.46245431900024414,0.33883732557296753,-0.04868282377719879","0.4632992446422577,0.43558627367019653,-0.06528376787900925","0.44685348868370056,0.47390785813331604,-0.06901900470256805","0.39332115650177,0.42987796664237976,-0.004615526180714369","0.40803784132003784,0.35120508074760437,-0.045562874525785446","0.4181956648826599,0.4880823791027069,-0.0498509481549263","0.4053289592266083,0.4922657012939453,-0.04176934063434601","0.3485565185546875,0.4539630115032196,-0.01164510753005743","0.36622121930122375,0.39556077122688293,-0.06319643557071686","0.3845585584640503,0.5253351926803589,-0.05111781135201454","0.372554749250412,0.5332027077674866,-0.029302427545189857","0.30008184909820557,0.4915849268436432,-0.020784800872206688","0.3251340389251709,0.44986623525619507,-0.054359469562768936","0.34711286425590515,0.5353084206581116,-0.042012959718704224","0.34075477719306946,0.5516800880432129,-0.023724490776658058"
0.0,"0.3686228394508362,0.7628615498542786,-3.545531512827438e-07","0.4245855212211609,0.6994614601135254,-0.03805345296859741","0.46180111169815063,0.5645180940628052,-0.05443501099944115","0.4564847946166992,0.43342095613479614,-0.06910853832960129","0.4298552870750427,0.33740586042404175,-0.07529976963996887","0.43987900018692017,0.4261327385902405,-0.006889508571475744","0.4627854824066162,0.33921152353286743,-0.04901031777262688","0.4641914963722229,0.43554922938346863,-0.06504353880882263","0.44773054122924805,0.4723590612411499,-0.06837151944637299","0.3932998776435852,0.42989546060562134,-0.004980720113962889","0.408351331949234,0.3500370383262634,-0.04620807245373726","0.41902491450309753,0.48801717162132263,-0.05011430010199547","0.4060900807380676,0.4905940294265747,-0.04160130023956299","0.3487270772457123,0.45377588272094727,-0.01198382955044508","0.36626136302948,0.3936510682106018,-0.06409530341625214","0.3851206600666046,0.5252529382705688,-0.05145315080881119","0.3728390038013458,0.5324750542640686,-0.029079938307404518","0.30003103613853455,0.49091383814811707,-0.021059948951005936","0.3254261314868927,0.45047494769096375,-0.05504400283098221","0.34787246584892273,0.5362722873687744,-0.04247540980577469","0.34113603830337524,0.5513461828231812,-0.02390977367758751"
0.0,"0.36943814158439636,0.763733983039856,-3.5165811596016283e-07","0.4249204099178314,0.7002388834953308,-0.03716367483139038","0.46207746863365173,0.5643842816352844,-0.05327770486474037","0.4572499692440033,0.43487972021102905,-0.06783821433782578","0.43106919527053833,0.33969664573669434,-0.07410795241594315","0.44029700756073,0.4259183406829834,-0.007174484431743622","0.4636121094226837,0.3374166488647461,-0.04929489269852638","0.46529698371887207,0.43386101722717285,-0.0657849833369255","0.44905751943588257,0.4729253053665161,-0.0694706067442894","0.3935984969139099,0.42924317717552185,-0.005811960902065039","0.4092469811439514,0.3479488790035248,-0.04699496924877167","0.4199932813644409,0.48551568388938904,-0.051478926092386246","0.4069948196411133,0.49181854724884033,-0.04344915226101875","0.3487340807914734,0.45336830615997314,-0.013156840577721596","0.36715731024742126,0.3930579125881195,-0.0650944784283638","0.3859279155731201,0.524810254573822,-0.05289718881249428","0.3736988604068756,0.5348204374313354,-0.03085050731897354","0.29992279410362244,0.4914783835411072,-0.02247089333832264","0.32591715455055237,0.4497416913509369,-0.05666360631585121","0.3485010862350464,0.5360164046287537,-0.04424755275249481","0.3421114385128021,0.5528379678726196,-0.02576037123799324"
