gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
0.0,"0.2368495762348175,0.527332067489624,-3.6213333487467025e-07","0.29552680253982544,0.46365001797676086,-1.970309494936373e-05","0.35640648007392883,0.447787880897522,-0.006704605184495449","0.4037488102912903,0.48160937428474426,-0.012490849010646343","0.4214063584804535,0.5356908440589905,-0.015301945619285107","0.36272644996643066,0.4911988377571106,-0.027099978178739548","0.4253714680671692,0.5459768176078796,-0.035723283886909485","0.4029446840286255,0.5275484323501587,-0.03293238580226898","0.37803152203559875,0.510012149810791,-0.028736282140016556","0.344856858253479,0.5665004253387451,-0.03076709434390068","0.4094640612602234,0.6067001223564148,-0.035177845507860184","0.3893316984176636,0.5814565420150757,-0.027254784479737282","0.3636861741542816,0.5594006776809692,-0.020994633436203003","0.32607296109199524,0.6287902593612671,-0.032535161823034286","0.3829426169395447,0.6483661532402039,-0.03387000039219856","0.3651682734489441,0.6244590282440186,-0.020837292075157166","0.3414308428764343,0.6055727005004883,-0.012423609383404255","0.30731385946273804,0.6771100759506226,-0.03366464003920555","0.3528903126716614,0.6749634146690369,-0.033655162900686264","0.34076663851737976,0.6537319421768188,-0.022788241505622864","0.3212599456310272,0.6430959701538086,-0.014312299899756908"
0.0,"0.24996326863765717,0.5534030795097351,-3.1091479968381464e-07","0.30201226472854614,0.4756080210208893,0.0052172718569636345","0.3567797541618347,0.4498748779296875,0.0012019566493108869","0.39805030822753906,0.4758428633213043,-0.0035245749168097973","0.4183320701122284,0.5220930576324463,-0.005922428797930479","0.3749636113643646,0.4642582833766937,-0.019240237772464752","0.43890494108200073,0.506416380405426,-0.02617606893181801","0.4170134663581848,0.5133775472640991,-0.023819174617528915","0.39236411452293396,0.5028083324432373,-0.019719230011105537","0.3675132095813751,0.5405976176261902,-0.025451425462961197","0.4294257164001465,0.5719335079193115,-0.026307489722967148","0.40739116072654724,0.5691462159156799,-0.01948201283812523","0.38102421164512634,0.5513686537742615,-0.014818437397480011","0.3554452359676361,0.6102545857429504,-0.02965322881937027","0.40793994069099426,0.6215924620628357,-0.027027389034628868","0.387192964553833,0.6160277128219604,-0.01570502482354641","0.36231082677841187,0.6029240489006042,-0.009548637084662914","0.340829998254776,0.667689323425293,-0.033108241856098175","0.3812558352947235,0.6598898768424988,-0.02956077829003334","0.3665781617164612,0.6496666669845581,-0.018406443297863007","0.3467894494533539,0.6424487829208374,-0.010376513935625553"
0.0,"0.26900723576545715,0.5692546963691711,-2.7409484459894884e-07","0.30975428223609924,0.4793955683708191,0.007973233237862587","0.35693880915641785,0.44213375449180603,0.004518069792538881","0.39428552985191345,0.4612467288970947,-0.0008859531371854246","0.41499096155166626,0.5043917894363403,-0.004237446002662182","0.3836401700973511,0.4377847909927368,-0.01253588031977415","0.4463525116443634,0.45340830087661743,-0.020029930397868156","0.42899149656295776,0.4749413728713989,-0.01952376961708069","0.4046691358089447,0.4758276045322418,-0.016478437930345535","0.38561147451400757,0.5081479549407959,-0.021027695387601852","0.4460424482822418,0.5196298360824585,-0.021803760901093483","0.42493486404418945,0.5314545631408691,-0.016339000314474106","0.39782440662384033,0.524846613407135,-0.01248655840754509","0.38170045614242554,0.5780766606330872,-0.02779071219265461","0.43093550205230713,0.5788070559501648,-0.024737969040870667","0.40962764620780945,0.5849613547325134,-0.013475497253239155","0.38505879044532776,0.5802873373031616,-0.0073585789650678635","0.372951477766037,0.6402586102485657,-0.03384995833039284","0.4101405143737793,0.630162239074707,-0.02812400832772255","0.3930869400501251,0.6275653839111328,-0.014896312728524208","0.3734361529350281,0.6249338984489441,-0.00563726294785738"
0.0,"0.2894306182861328,0.5866581797599792,-2.585330776128103e-07","0.31676527857780457,0.48043888807296753,0.007461030501872301","0.35567817091941833,0.42007341980934143,0.004158864729106426","0.39402052760124207,0.41479289531707764,-0.0009390502818860114","0.4197659194469452,0.4426768124103546,-0.0038518079090863466","0.3851710855960846,0.39994990825653076,-0.009156891144812107","0.44425222277641296,0.3973146080970764,-0.015236800536513329","0.42975080013275146,0.423994243144989,-0.01454960834234953","0.4071735143661499,0.43323659896850586,-0.011812614277005196","0.3988354802131653,0.4679240882396698,-0.016941791400313377","0.4533538818359375,0.4591975212097168,-0.016308454796671867","0.435160756111145,0.4783955514431,-0.011455013416707516","0.4102385938167572,0.4826982617378235,-0.008286944590508938","0.40606391429901123,0.5374153256416321,-0.023124726489186287","0.4470680356025696,0.5168062448501587,-0.018829548731446266","0.42885521054267883,0.532353401184082,-0.008544477634131908","0.40669897198677063,0.5384619832038879,-0.003439457854256034","0.40696266293525696,0.6010242700576782,-0.028698289766907692","0.4344218075275421,0.5735984444618225,-0.022349532693624496","0.4176875352859497,0.5800661444664001,-0.009799188934266567","0.39975690841674805,0.5871561169624329,-0.0009053180692717433"
0.0,"0.3089543581008911,0.590568482875824,-2.491334498699871e-07","0.32449081540107727,0.474561482667923,0.0071465992368757725","0.3536641001701355,0.40558961033821106,0.0031499189790338278","0.38972392678260803,0.3962705433368683,-0.003735503414645791","0.41688272356987,0.4254022538661957,-0.008518368005752563","0.3764386773109436,0.3674072325229645,-0.003036799840629101","0.42755767703056335,0.3389648199081421,-0.011548563838005066","0.41774582862854004,0.3754723072052002,-0.015315336175262928","0.3988226056098938,0.3970198631286621,-0.01581418700516224","0.3978669047355652,0.42094334959983826,-0.011969506740570068","0.4449273943901062,0.3935500681400299,-0.013513472862541676","0.4307929277420044,0.4243713617324829,-0.012050159275531769","0.408372163772583,0.43994271755218506,-0.01095398049801588","0.41487234830856323,0.48047399520874023,-0.02008877694606781","0.44924086332321167,0.452815979719162,-0.016992788761854172","0.43507683277130127,0.47815677523612976,-0.008564191870391369","0.41516542434692383,0.49197348952293396,-0.004176809918135405","0.42561984062194824,0.5383068323135376,-0.028079628944396973","0.44740018248558044,0.5071099400520325,-0.021499300375580788","0.4340199828147888,0.5237492322921753,-0.009319529868662357","0.4181865155696869,0.538388729095459,-0.00046437649871222675"
0.0,"0.3257525861263275,0.594109296798706,-2.4952649368970015e-07","0.32276538014411926,0.4743741750717163,0.008657343685626984","0.3397562503814697,0.3940795958042145,0.006619006395339966","0.37231746315956116,0.3651520311832428,0.001444081193767488","0.4023584723472595,0.37921270728111267,-0.0015034276293590665","0.36060741543769836,0.34422770142555237,0.0015747579745948315","0.4004807472229004,0.29340946674346924,-0.004034364130347967","0.3998818099498749,0.33479613065719604,-0.005961588583886623","0.38836392760276794,0.3652980625629425,-0.005814128089696169","0.38943207263946533,0.37967216968536377,-0.007082742638885975","0.4247591495513916,0.34143656492233276,-0.005287345498800278","0.4171953499317169,0.3803297281265259,-0.0026519622188061476","0.4004635214805603,0.40466398000717163,-0.0014988657785579562","0.4148559868335724,0.4251059293746948,-0.014958090148866177","0.4369886815547943,0.3987122178077698,-0.008725217543542385","0.4280901551246643,0.4297831058502197,-0.000608497706707567","0.41214194893836975,0.45079490542411804,0.002657906850799918","0.43346789479255676,0.47459354996681213,-0.022985460236668587","0.44362980127334595,0.4550853371620178,-0.01467152126133442","0.4340851604938507,0.4778388440608978,-0.003951920662075281","0.4212779104709625,0.4969255328178406,0.0036028160247951746"
0.0,"0.34217920899391174,0.5992268323898315,-3.187780350799585e-07","0.31546494364738464,0.4819585978984833,0.008065100759267807","0.31329044699668884,0.39168789982795715,0.007352841552346945","0.3348315954208374,0.342955619096756,0.004101824481040239","0.3621198236942291,0.33698368072509766,0.002736793365329504","0.3510875701904297,0.3306211233139038,0.0022311245556920767","0.36562520265579224,0.26900625228881836,0.0015012990916147828","0.36371490359306335,0.3038402795791626,0.002276462037116289","0.35795629024505615,0.3385051190853119,0.0028864999767392874","0.3844878375530243,0.3536458909511566,-0.005068638361990452","0.3952353596687317,0.3056503236293793,0.0006017945124767721","0.3888360857963562,0.338480144739151,0.00410200422629714","0.37895268201828003,0.37153691053390503,0.004628574475646019","0.4124508500099182,0.38833534717559814,-0.011223990470170975","0.41300544142723083,0.35732999444007874,-0.0030576596036553383","0.40686553716659546,0.38562801480293274,0.0035932823084294796","0.39695703983306885,0.4162648618221283,0.004905879031866789","0.4333202540874481,0.4295623302459717,-0.017526933923363686","0.43064457178115845,0.4084397852420807,-0.009500971995294094","0.42189502716064453,0.4319635033607483,-0.000449845043476671","0.4122411906719208,0.4579506516456604,0.005694621708244085"
0.0,"0.3563249707221985,0.5996359586715698,-3.9194378587126266e-07","0.30992284417152405,0.4966437518596649,0.0064157345332205296","0.295501708984375,0.40681156516075134,0.005780658219009638","0.30735883116722107,0.34365737438201904,0.0032055110204964876","0.33016595244407654,0.31908828020095825,0.0017652924871072173","0.3376515507698059,0.32768717408180237,0.0020855951588600874","0.327667772769928,0.2752411663532257,0.0040792180225253105","0.3225805163383484,0.3145888149738312,0.0056708636693656445","0.32416707277297974,0.3539394736289978,0.006143561564385891","0.37304064631462097,0.33496105670928955,-0.0028511411510407925","0.3597968518733978,0.29977816343307495,0.0034412150271236897","0.35138681530952454,0.33389171957969666,0.005496073979884386","0.35073304176330566,0.3707931935787201,0.004344101529568434","0.40262657403945923,0.3609848618507385,-0.006215553265064955","0.38569918274879456,0.33474001288414,-0.00018318560614716262","0.377856969833374,0.36377203464508057,0.003784859785810113","0.37521490454673767,0.4004535675048828,0.003409475553780794","0.4261290431022644,0.39473778009414673,-0.009249608963727951","0.41354966163635254,0.37480905652046204,-0.0032900639344006777","0.40362638235092163,0.4021337628364563,0.004296007566154003","0.39965152740478516,0.4336504638195038,0.009474081918597221"
0.0,"0.3658817410469055,0.5900260210037231,-4.172242142885807e-07","0.3109475374221802,0.513755202293396,0.005482149310410023","0.2839145362377167,0.4320988655090332,0.004944431129842997","0.28485938906669617,0.35716527700424194,0.004071088973432779","0.30429428815841675,0.32238098978996277,0.004740654956549406","0.3269258439540863,0.3282102942466736,-0.005980089772492647","0.3075352907180786,0.28697967529296875,0.003822400700300932","0.3058297336101532,0.3317047953605652,0.01356961764395237","0.3124581575393677,0.36807382106781006,0.018361881375312805","0.36420461535453796,0.3288559913635254,-0.00820429902523756","0.3425787687301636,0.30435609817504883,0.0035107394214719534","0.3360155522823334,0.34240788221359253,0.009847994893789291","0.3396058976650238,0.37657278776168823,0.010369138792157173","0.39535239338874817,0.35185131430625916,-0.0072967917658388615","0.37207603454589844,0.3332415819168091,0.00226930296048522","0.36614397168159485,0.3638420104980469,0.007551353890448809","0.3679322898387909,0.3994806706905365,0.006913329008966684","0.419996976852417,0.38245970010757446,-0.005548576824367046","0.4032210409641266,0.3609088063240051,0.0019717642571777105","0.394838809967041,0.38864585757255554,0.009834865108132362","0.3940489590167999,0.4209924042224884,0.014525389298796654"
0.0,"0.3706120550632477,0.5780196785926819,-4.0419735114483046e-07","0.31359803676605225,0.5141164064407349,0.005889874417334795","0.2852625548839569,0.43918493390083313,0.0065275696106255054","0.28695860505104065,0.36445558071136475,0.0072700814343988895","0.3059307336807251,0.3297050893306732,0.009214864112436771","0.3234153389930725,0.329147070646286,-0.007233649492263794","0.3071771562099457,0.2916135787963867,0.006155360024422407","0.30632948875427246,0.3327825367450714,0.018836235627532005","0.3120895326137543,0.36463451385498047,0.024915384128689766","0.3621681034564972,0.3266168236732483,-0.008510386571288109","0.342357337474823,0.31120026111602783,0.006101944018155336","0.3367987871170044,0.34963828325271606,0.014042194932699203","0.34040164947509766,0.38167479634284973,0.015233643352985382","0.3946676552295685,0.34817203879356384,-0.0061712549068033695","0.37192001938819885,0.3397144675254822,0.0052586505189538","0.3654240369796753,0.37012603878974915,0.01075519248843193","0.3670741021633148,0.4030671715736389,0.009928206913173199","0.4195263981819153,0.3772554099559784,-0.002765586134046316","0.4018075466156006,0.362606018781662,0.005530035123229027","0.3943484127521515,0.3901364207267761,0.013333904556930065","0.39485472440719604,0.4207964241504669,0.017792776226997375"
0.0,"0.3702870309352875,0.5672751665115356,-3.780043300594116e-07","0.31469935178756714,0.5087792277336121,0.00521343108266592","0.2868982255458832,0.43636465072631836,0.006063820328563452","0.2897552251815796,0.3612446188926697,0.006533448584377766","0.30713221430778503,0.32314780354499817,0.008300562389194965","0.3216806948184967,0.32945412397384644,-0.002934550866484642","0.3067818582057953,0.28661152720451355,0.006779893767088652","0.30563053488731384,0.32484129071235657,0.01558165717869997","0.31144896149635315,0.35487931966781616,0.019521092996001244","0.3597728908061981,0.3258554935455322,-0.005166857037693262","0.3419918417930603,0.30096080899238586,0.007433574181050062","0.336750328540802,0.3362128734588623,0.014105444774031639","0.33996567130088806,0.36736443638801575,0.01513994112610817","0.39229336380958557,0.3439860939979553,-0.004786232486367226","0.3717881441116333,0.329653799533844,0.004408904351294041","0.3658210039138794,0.3596400022506714,0.009984499774873257","0.3673197627067566,0.3913586139678955,0.010066176764667034","0.41819116473197937,0.3713693916797638,-0.0036138403229415417","0.40059083700180054,0.3548949062824249,0.0029066347051411867","0.3937512934207916,0.38160011172294617,0.010729062370955944","0.3944799602031708,0.41082996129989624,0.01573038473725319"
0.0,"0.3554108440876007,0.5538780689239502,-2.382341364182139e-07","0.31419289112091064,0.47899916768074036,0.012580187059938908","0.29950428009033203,0.4065697491168976,0.013167580589652061","0.311336874961853,0.3567976951599121,0.010844656266272068","0.3348182439804077,0.3349582850933075,0.01001916266977787","0.3045404553413391,0.3321194648742676,-0.0007815123535692692","0.32211369276046753,0.2690809369087219,-0.0012092012912034988","0.3351784646511078,0.2963601350784302,0.0027659086044877768","0.33335939049720764,0.33023035526275635,0.006309668533504009","0.33887240290641785,0.32762739062309265,-0.010405444540083408","0.35987338423728943,0.285427451133728,-0.00302236620336771","0.36695578694343567,0.3178776502609253,0.003833269001916051","0.36191558837890625,0.3499928116798401,0.0064622266218066216","0.3738020658493042,0.33953291177749634,-0.018254123628139496","0.38872087001800537,0.319036066532135,-0.009128378704190254","0.39053112268447876,0.3509291708469391,-0.0008294081781059504","0.383785218000412,0.38095298409461975,0.0011462185066193342","0.4052079916000366,0.3649611175060272,-0.025569632649421692","0.41482552886009216,0.36134034395217896,-0.016547879204154015","0.4119272828102112,0.3898777961730957,-0.006854098290205002","0.40504467487335205,0.4140666425228119,-0.0007993364124558866"
