gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
0.0,"0.49708291888237,0.7578959465026855,8.450450117436503e-09","0.435698926448822,0.7159955501556396,-0.044443536549806595","0.3849155604839325,0.6756337285041809,-0.08344803005456924","0.36421459913253784,0.6480499505996704,-0.11746618151664734","0.4019867479801178,0.6410441994667053,-0.1483740359544754","0.3848327100276947,0.8949345946311951,-0.09213104099035263","0.3952798545360565,0.7217947840690613,-0.13567869365215302","0.40804925560951233,0.6893179416656494,-0.15590426325798035","0.4101918339729309,0.7256158590316772,-0.1696297824382782","0.4440029263496399,0.9075976610183716,-0.09345535188913345","0.4402846693992615,0.6910275220870972,-0.1269885152578354","0.4456985890865326,0.681796669960022,-0.12609358131885529","0.44163379073143005,0.7383707165718079,-0.1287463903427124","0.49755945801734924,0.8840857744216919,-0.09774713218212128","0.4869398772716522,0.6772634983062744,-0.12273174524307251","0.487723708152771,0.6853214502334595,-0.10566093027591705","0.48374032974243164,0.7449625134468079,-0.09571617096662521","0.5433638095855713,0.8450360894203186,-0.10860421508550644","0.5323852300643921,0.6857603192329407,-0.13033603131771088","0.5255606174468994,0.6901976466178894,-0.1280871033668518","0.5218985676765442,0.7363873720169067,-0.12557770311832428"
0.0,"0.4986821413040161,0.7501682639122009,-1.798053261836685e-08","0.43659690022468567,0.7092735171318054,-0.044016364961862564","0.3839557468891144,0.6738093495368958,-0.08214657008647919","0.3622865676879883,0.6512563228607178,-0.11552825570106506","0.401425302028656,0.6483893990516663,-0.14551140367984772","0.3830748200416565,0.897629976272583,-0.08776523172855377","0.39386361837387085,0.7324803471565247,-0.13132420182228088","0.40662962198257446,0.6946675777435303,-0.151849627494812","0.4086397886276245,0.7286500334739685,-0.16549353301525116","0.4419623911380768,0.9103764891624451,-0.08939722925424576","0.43959787487983704,0.6988449692726135,-0.12390127778053284","0.44541674852371216,0.6822370290756226,-0.12498398870229721","0.4404720366001129,0.7372843623161316,-0.12857258319854736","0.4956302344799042,0.8870689868927002,-0.09415925294160843","0.4862380623817444,0.6838313937187195,-0.12023533880710602","0.4863045811653137,0.6844485402107239,-0.10541513562202454","0.4814649224281311,0.7421063184738159,-0.09672395139932632","0.541434645652771,0.848128616809845,-0.10524708032608032","0.531211793422699,0.691410481929779,-0.1264151781797409","0.5244665741920471,0.6899127960205078,-0.12445695698261261","0.5206055045127869,0.7340777516365051,-0.12227907031774521"
0.0,"0.4986216127872467,0.7463712692260742,-1.53238026712188e-08","0.4362025260925293,0.7065513730049133,-0.04635152965784073","0.3821960985660553,0.6770485043525696,-0.08389212936162949","0.36126962304115295,0.6558133363723755,-0.1159249022603035","0.4010546803474426,0.649635910987854,-0.14403195679187775","0.3846249580383301,0.8986728191375732,-0.0902383029460907","0.39408183097839355,0.7370799779891968,-0.13499227166175842","0.4060952961444855,0.7005202174186707,-0.1556597501039505","0.408272385597229,0.7352740168571472,-0.169108584523201","0.44247615337371826,0.9129279851913452,-0.09050219506025314","0.4408029615879059,0.7005908489227295,-0.12713366746902466","0.44442853331565857,0.6866402626037598,-0.1286202222108841","0.43917399644851685,0.7420316934585571,-0.13183370232582092","0.4957510232925415,0.8897586464881897,-0.0942099541425705","0.4872908294200897,0.6860357522964478,-0.12218909710645676","0.4860001802444458,0.686948299407959,-0.10787505656480789","0.4802079200744629,0.7441837191581726,-0.0987214669585228","0.5412194132804871,0.8506025075912476,-0.1044260635972023","0.5316639542579651,0.694109320640564,-0.1273718923330307","0.5244542956352234,0.6927672028541565,-0.12671250104904175","0.5199121236801147,0.7360802292823792,-0.12487995624542236"
0.0,"0.49641120433807373,0.7502719163894653,-2.2132359944748714e-08","0.4363171458244324,0.7106814384460449,-0.04525983706116676","0.3835112452507019,0.6802418231964111,-0.08248990029096603","0.36156603693962097,0.6581985354423523,-0.11456676572561264","0.3994123339653015,0.6498322486877441,-0.14282947778701782","0.38472747802734375,0.897966206073761,-0.08786828070878983","0.3929259479045868,0.7394673824310303,-0.13231848180294037","0.4036691188812256,0.7010417580604553,-0.15314358472824097","0.406276673078537,0.7337014079093933,-0.1667117178440094","0.4424676299095154,0.9141411185264587,-0.0886218249797821","0.4409498870372772,0.7029253840446472,-0.1250256896018982","0.4433191418647766,0.6877074837684631,-0.1271882802248001","0.43880289793014526,0.7431668043136597,-0.13106335699558258","0.4960295855998993,0.8918494582176208,-0.09277229011058807","0.487225204706192,0.6897587180137634,-0.12026174366474152","0.4853983223438263,0.6893132925033569,-0.10592295229434967","0.48035550117492676,0.7472812533378601,-0.09704616665840149","0.5418329834938049,0.8531143069267273,-0.10333909839391708","0.5326295495033264,0.6989527344703674,-0.1256260722875595","0.5251497626304626,0.6955476999282837,-0.12442159652709961","0.520681619644165,0.7391217350959778,-0.12240417301654816"
0.0,"0.49431830644607544,0.7453621625900269,3.927767000533322e-09","0.4350825548171997,0.7079606056213379,-0.04679218679666519","0.3839684724807739,0.6776680946350098,-0.08523118495941162","0.3638876676559448,0.6583344340324402,-0.11813245713710785","0.4021971523761749,0.6520527601242065,-0.14721037447452545","0.3855803608894348,0.9020413160324097,-0.09069003164768219","0.3949269950389862,0.7440580129623413,-0.13537192344665527","0.40419191122055054,0.7082065343856812,-0.15604522824287415","0.40507420897483826,0.7411479353904724,-0.16947202384471893","0.4442669451236725,0.9171755909919739,-0.09044463187456131","0.4414365291595459,0.7059746384620667,-0.12618385255336761","0.4434051513671875,0.6918172836303711,-0.12688420712947845","0.4383774697780609,0.7471804618835449,-0.12984460592269897","0.49756595492362976,0.8934320211410522,-0.0936996191740036","0.487477570772171,0.6919513940811157,-0.12077467143535614","0.4854467809200287,0.693425178527832,-0.105270616710186","0.4804619252681732,0.7508033514022827,-0.09569666534662247","0.5430405139923096,0.8532273173332214,-0.1035538762807846","0.5330000519752502,0.7000530958175659,-0.12624338269233704","0.5248672962188721,0.6993609070777893,-0.12510399520397186","0.5199041962623596,0.7436646223068237,-0.1229906976222992"
0.0,"0.48875927925109863,0.7556527853012085,2.7552271575359555e-08","0.437366247177124,0.7107635140419006,-0.047271572053432465","0.38554686307907104,0.6804563403129578,-0.08141979575157166","0.36363035440444946,0.6628001928329468,-0.10935172438621521","0.3987160325050354,0.6521409749984741,-0.13347116112709045","0.3885062336921692,0.8920971751213074,-0.0865771472454071","0.39692652225494385,0.7423101663589478,-0.1275256872177124","0.4003554880619049,0.7173795700073242,-0.146104633808136","0.39733266830444336,0.7466900944709778,-0.15801382064819336","0.4437631666660309,0.9174777269363403,-0.08367009460926056","0.44524580240249634,0.699009120464325,-0.11515995115041733","0.4414110779762268,0.7063917517662048,-0.11501757800579071","0.4360940456390381,0.7670311331748962,-0.1173524260520935","0.49658268690109253,0.8970900177955627,-0.08430123329162598","0.48952168226242065,0.6929856538772583,-0.10913246870040894","0.4860738515853882,0.7079535126686096,-0.09286127984523773","0.4802563786506653,0.7662103772163391,-0.08182453364133835","0.5432003140449524,0.8591313362121582,-0.0916009470820427","0.5346308350563049,0.7055027484893799,-0.11448828876018524","0.5263466238975525,0.7130286693572998,-0.11337342858314514","0.5206235647201538,0.7575592994689941,-0.11002952605485916"
0.0,"0.49063193798065186,0.7550593018531799,-4.663251451653139e-10","0.43529996275901794,0.7166678309440613,-0.04216393455862999","0.3853674530982971,0.6843280792236328,-0.07549408823251724","0.36813992261886597,0.6643346548080444,-0.10361658781766891","0.4058356285095215,0.6544305086135864,-0.1289621889591217","0.3910902142524719,0.9052212834358215,-0.08160696923732758","0.3984438478946686,0.740687906742096,-0.12087845057249069","0.4037923812866211,0.7097363471984863,-0.14089277386665344","0.40262091159820557,0.7420599460601807,-0.15489695966243744","0.44804275035858154,0.9215563535690308,-0.08096465468406677","0.4445844292640686,0.7047643661499023,-0.10978547483682632","0.4430150091648102,0.7012224197387695,-0.11121471226215363","0.4407184422016144,0.7539181709289551,-0.11637266725301743","0.5009666681289673,0.8977442979812622,-0.08319973200559616","0.4895871877670288,0.6947714686393738,-0.10503599047660828","0.48676446080207825,0.7033845782279968,-0.0915478989481926","0.48420313000679016,0.760951578617096,-0.08433513343334198","0.5463905334472656,0.8565758466720581,-0.09150731563568115","0.5347449779510498,0.7029517292976379,-0.11153934895992279","0.5266586542129517,0.7074892520904541,-0.11087869107723236","0.5235720872879028,0.7544909715652466,-0.10955823212862015"
0.0,"0.4923687279224396,0.7643113136291504,3.458730901684248e-08","0.4376145005226135,0.7260628938674927,-0.04401257634162903","0.3876015841960907,0.6947776675224304,-0.07866771519184113","0.3696962594985962,0.6734128594398499,-0.10783234238624573","0.40432009100914,0.6596354246139526,-0.13415014743804932","0.3913315534591675,0.9081516861915588,-0.08601284772157669","0.401936411857605,0.7484369874000549,-0.12678326666355133","0.40499112010002136,0.7231905460357666,-0.14667107164859772","0.4022327661514282,0.7544809579849243,-0.16011834144592285","0.44821199774742126,0.9262451529502869,-0.08490592241287231","0.4469994306564331,0.7091920375823975,-0.11557658016681671","0.4439125955104828,0.7116541266441345,-0.11600101739168167","0.440624862909317,0.7669705152511597,-0.11940766870975494","0.5009889602661133,0.9027445316314697,-0.08681729435920715","0.4914335608482361,0.6995781064033508,-0.10982005298137665","0.4877786338329315,0.7128103375434875,-0.09378235042095184","0.4833454489707947,0.7711238861083984,-0.08392880111932755","0.5469182133674622,0.8620489239692688,-0.09519258141517639","0.5366547703742981,0.708865225315094,-0.11646434664726257","0.5290766954421997,0.7158578634262085,-0.11476578563451767","0.5247694849967957,0.7621300220489502,-0.11173614114522934"
0.0,"0.4905005991458893,0.7686673998832703,4.844926948521788e-08","0.4360257089138031,0.7284247279167175,-0.04816900193691254","0.38889527320861816,0.6956444978713989,-0.08562453091144562","0.3713214099407196,0.6771141290664673,-0.11687588691711426","0.40482789278030396,0.6684370636940002,-0.14509062469005585","0.39210712909698486,0.9150137305259705,-0.09214229136705399","0.4013576805591583,0.7507134675979614,-0.13473649322986603","0.40616899728775024,0.7210912704467773,-0.1554131954908371","0.4052349030971527,0.7525417804718018,-0.16939522325992584","0.44933250546455383,0.9319968819618225,-0.09001919627189636","0.446824312210083,0.715506374835968,-0.12310832738876343","0.4446040689945221,0.7143609523773193,-0.1244443878531456","0.44123876094818115,0.7681986689567566,-0.128628671169281","0.5021658539772034,0.9090895652770996,-0.09114234149456024","0.49264487624168396,0.7071906328201294,-0.11642856150865555","0.4886859059333801,0.7165706753730774,-0.10176200419664383","0.48351243138313293,0.7718223333358765,-0.09300574660301208","0.5476166009902954,0.8691678643226624,-0.09894583374261856","0.5380181670188904,0.7196633815765381,-0.1216036006808281","0.5295107364654541,0.7229691743850708,-0.1207820251584053","0.5239009857177734,0.7659674286842346,-0.11874999105930328"
0.0,"0.4920470416545868,0.7696834802627563,6.077061698306352e-08","0.4381421208381653,0.7348912954330444,-0.044920459389686584","0.3906870484352112,0.7031264305114746,-0.08181221038103104","0.3727179765701294,0.6830617189407349,-0.11338046938180923","0.4066893458366394,0.6722983121871948,-0.14245975017547607","0.393084853887558,0.9209538698196411,-0.0874081626534462","0.4033013880252838,0.7559139728546143,-0.12800437211990356","0.40542012453079224,0.7340214252471924,-0.1477058082818985","0.4025766849517822,0.7678041458129883,-0.16119283437728882","0.45122790336608887,0.9359120726585388,-0.08656831085681915","0.4481172263622284,0.720115602016449,-0.11645729094743729","0.4448469281196594,0.7204534411430359,-0.1161494180560112","0.44130611419677734,0.7778944373130798,-0.11937860399484634","0.504047691822052,0.9111080765724182,-0.08874371647834778","0.4938358664512634,0.7113338112831116,-0.11158567667007446","0.48876112699508667,0.7231247425079346,-0.0952259749174118","0.4842807352542877,0.7817379236221313,-0.08554978668689728","0.5496314764022827,0.8702612519264221,-0.09745772182941437","0.5390030741691589,0.7213631272315979,-0.11853054165840149","0.5290459990501404,0.7266953587532043,-0.11613063514232635","0.5234122276306152,0.7716239094734192,-0.11289805918931961"
0.0,"0.49387553334236145,0.7770097851753235,3.632188239066636e-08","0.4406292140483856,0.7410433292388916,-0.04487936198711395","0.3935393691062927,0.707168698310852,-0.08224297314882278","0.37540847063064575,0.6888580322265625,-0.11417488008737564","0.4075404107570648,0.6807654500007629,-0.14359824359416962","0.39654165506362915,0.925955593585968,-0.08873297274112701","0.4049249291419983,0.7582148313522339,-0.12952643632888794","0.4082508385181427,0.7340956330299377,-0.1493566930294037","0.4064226746559143,0.7680652737617493,-0.1630123108625412","0.45466411113739014,0.9397369623184204,-0.08808738738298416","0.44946038722991943,0.7261189222335815,-0.1176488995552063","0.4471549093723297,0.7236335277557373,-0.11708606034517288","0.444246768951416,0.7784549593925476,-0.12043900787830353","0.5069550275802612,0.9138985872268677,-0.09033599495887756","0.4949081838130951,0.7166728377342224,-0.11310774832963943","0.4903067648410797,0.7273097038269043,-0.09645754843950272","0.4865499436855316,0.7847782969474792,-0.08687229454517365","0.5516118407249451,0.8719183802604675,-0.09904179722070694","0.540027916431427,0.7265723943710327,-0.1199922114610672","0.5304927825927734,0.7319808602333069,-0.11727866530418396","0.5258453488349915,0.7765957117080688,-0.11407817900180817"
0.0,"0.4980771243572235,0.7756116986274719,2.5739335995922374e-08","0.4443332850933075,0.7435101866722107,-0.042133502662181854","0.3971879184246063,0.7121639847755432,-0.07800445705652237","0.3779113292694092,0.6959070563316345,-0.10917189717292786","0.407089501619339,0.6875777244567871,-0.1378825604915619","0.3994753062725067,0.9309968948364258,-0.08228746056556702","0.40633004903793335,0.7680083513259888,-0.12260854244232178","0.40908998250961304,0.7426744103431702,-0.14343318343162537","0.40647146105766296,0.7738348245620728,-0.15784186124801636","0.4568193256855011,0.9432649612426758,-0.08253681659698486","0.4506905674934387,0.7339256405830383,-0.1117422953248024","0.4483625292778015,0.730255126953125,-0.11242935061454773","0.4450736343860626,0.7823648452758789,-0.11661361157894135","0.5084425210952759,0.9162219166755676,-0.0858168676495552","0.49515318870544434,0.7205867767333984,-0.10782869160175323","0.49004629254341125,0.7311642169952393,-0.09293520450592041","0.485656201839447,0.7884489297866821,-0.08476757258176804","0.5521271824836731,0.8726667165756226,-0.0953766256570816","0.5395500659942627,0.7256635427474976,-0.11546184122562408","0.5298868417739868,0.7323611974716187,-0.11386554688215256","0.5251257419586182,0.7796953916549683,-0.1117548868060112"
