gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
0.0,"0.37813600897789,0.5783147215843201,-1.2212018418722437e-07","0.3992576599121094,0.5563440918922424,-0.0070789912715554","0.4159994423389435,0.5125340223312378,-0.009508934803307","0.4131629168987274,0.474695473909378,-0.0115877017378807","0.3962978720664978,0.4692583084106445,-0.0116906128823757","0.3975622355937958,0.4743313789367676,-0.002403917023912","0.4025295376777649,0.4474022984504699,-0.0117937307804822","0.4048685133457184,0.483014851808548,-0.0155262676998972","0.4023282825946808,0.4934384226799011,-0.0171910189092159","0.3834914565086365,0.4776838421821594,-0.0034877329599112","0.3888590335845947,0.4537051320075989,-0.0138099500909447","0.3933236300945282,0.4952557384967804,-0.0150972381234169","0.389661580324173,0.4999124109745025,-0.0137692736461758","0.3699451982975006,0.4860999286174774,-0.0061357067897915","0.3760703206062317,0.4692786335945129,-0.0185944102704525","0.3822950422763824,0.5075210332870483,-0.015019716694951","0.3790776431560516,0.5115308165550232,-0.0097892628982663","0.3552965521812439,0.4980372190475464,-0.0090578384697437","0.3639724254608154,0.4847778379917145,-0.0162780899554491","0.3700086176395416,0.5104736089706421,-0.0118692722171545","0.3668510913848877,0.5165088772773743,-0.0069939251989126"
0.0,"0.3796607851982116,0.5795497298240662,-1.2181811825939806e-07","0.4010632038116455,0.5558763146400452,-0.0066983746364712","0.4173235595226288,0.5127183198928833,-0.0089736115187406","0.415476381778717,0.4762894213199615,-0.0111110778525471","0.3991066515445709,0.47165647149086,-0.0112824523821473","0.3992725014686584,0.474981278181076,-0.0017445780104026","0.4045456945896148,0.4472250640392303,-0.0112007735297083","0.4070127606391907,0.4828069508075714,-0.0151520008221268","0.4045932292938232,0.4933224618434906,-0.016959048807621","0.38520348072052,0.4782023131847381,-0.0029918421059846","0.3907305002212524,0.4560852646827698,-0.0132876327261328","0.395258218050003,0.4964287579059601,-0.0147353745996952","0.391820341348648,0.5007026791572571,-0.0136271696537733","0.3715026676654815,0.4867555797100067,-0.0058647561818361","0.377958208322525,0.4714301824569702,-0.0177239459007978","0.3841901123523712,0.5079084038734436,-0.0142669649794697","0.3812601864337921,0.511618435382843,-0.0093374233692884","0.3568394184112549,0.4989199638366699,-0.0090861851349473","0.365786075592041,0.4871506989002228,-0.0156781841069459","0.3718250393867492,0.5116554498672485,-0.0114044910296797","0.3689351975917816,0.5175849199295044,-0.0067602158524096"
0.0,"0.3814442157745361,0.5818644762039185,-1.2567772955662806e-07","0.4026575088500976,0.5579214096069336,-0.0071554691530764","0.4193016588687897,0.5139827132225037,-0.0097714969888329","0.4181129932403564,0.4762478470802307,-0.012238735333085","0.4015064835548401,0.471200555562973,-0.0127051919698715","0.4001013040542602,0.4758417010307312,-0.0020200863946229","0.4061586856842041,0.4486358165740967,-0.0122086694464087","0.4087551236152649,0.4843214750289917,-0.0165100637823343","0.4058001339435577,0.4956366419792175,-0.0183380544185638","0.38626629114151,0.4794777333736419,-0.0032600916456431","0.3928288519382477,0.456204205751419,-0.0145242810249328","0.3974511921405792,0.4978849291801452,-0.0162319578230381","0.3934502601623535,0.5039121508598328,-0.0149137480184435","0.3728415369987488,0.4879293441772461,-0.0062175849452614","0.3804710507392883,0.4722925126552582,-0.0191254243254661","0.3866458833217621,0.5101633071899414,-0.0158433634787797","0.3830952644348144,0.515263557434082,-0.0105756074190139","0.3585575520992279,0.5000321269035339,-0.0095193171873688","0.368956595659256,0.4870314598083496,-0.0166838876903057","0.3745555877685547,0.5121982097625732,-0.0124638602137565","0.3707063794136047,0.5187797546386719,-0.0076372185721993"
0.0,"0.3826531767845154,0.5824779868125916,-1.1797957455428333e-07","0.4046846926212311,0.5577436089515686,-0.0073697757907211","0.4211081266403198,0.5153190493583679,-0.0103680081665515","0.4205943346023559,0.4785521626472473,-0.0132450684905052","0.4043936729431152,0.4740594923496246,-0.0141843380406498","0.4003516733646393,0.4766302108764648,-0.0027309656143188","0.4080703854560852,0.4505264461040497,-0.0128459371626377","0.4104859828948974,0.4857142567634582,-0.0171014461666345","0.4065123796463012,0.4959946870803833,-0.0190265737473964","0.3865407705307007,0.4807307720184326,-0.0039423368871212","0.3952330350875854,0.4586498439311981,-0.0152759263291955","0.3996087312698364,0.4997789263725281,-0.0171312037855386","0.3947302103042602,0.5055171251296997,-0.0160984471440315","0.3732647895812988,0.4892186820507049,-0.006809361744672","0.3830786347389221,0.4741104245185852,-0.0197338201105594","0.3885963261127472,0.5119428634643555,-0.0165811628103256","0.3838247656822204,0.5175423622131348,-0.0114901568740606","0.3593714237213135,0.5011773705482483,-0.0100451530888676","0.3718076646327972,0.488330990076065,-0.0172449480742216","0.3767049610614776,0.5133350491523743,-0.0131499366834759","0.3715552687644958,0.5205388069152832,-0.008474625647068"
0.0,"0.3854029476642608,0.583491861820221,-1.120058499282095e-07","0.4071846306324005,0.5571854710578918,-0.0066120801493525","0.4223038554191589,0.5138457417488098,-0.0093911280855536","0.4219507277011871,0.4790282547473907,-0.0122102638706564","0.4067631065845489,0.4746742844581604,-0.0132924588397145","0.4005881547927856,0.4749870896339416,-0.0022441330365836","0.409280002117157,0.4529666900634765,-0.0120982443913817","0.411418616771698,0.4871976673603058,-0.0164788533002138","0.4071296751499176,0.4977372884750366,-0.0185357667505741","0.3868970274925232,0.4800661504268646,-0.0037935862783342","0.3971090018749237,0.4593743681907654,-0.014990746974945","0.4012664556503296,0.5001646280288696,-0.0168966520577669","0.3963291049003601,0.507461428642273,-0.0158561859279871","0.3737278282642364,0.4889935553073883,-0.006877502426505","0.3849247395992279,0.4737916588783264,-0.019527269527316","0.3901958763599396,0.511433482170105,-0.0163826253265142","0.3850694298744201,0.5183903574943542,-0.0113208163529634","0.3602586090564728,0.5014676451683044,-0.0102801024913787","0.3738619089126587,0.4872917234897613,-0.0173326078802347","0.3787747621536255,0.51248699426651,-0.0130959134548902","0.3735936880111694,0.5207507610321045,-0.0083204638212919"
0.0,"0.3867523372173309,0.5832911133766174,-1.1095788465809164e-07","0.4082194566726684,0.5568386316299438,-0.0067453756928443","0.42231085896492,0.515300989151001,-0.0097452132031321","0.422839492559433,0.4810061156749725,-0.0129000414162874","0.4088582396507263,0.4745833873748779,-0.0142783420160412","0.4001316130161285,0.4754731357097626,-0.0013911417918279","0.4105185270309448,0.4553576707839966,-0.0115212248638272","0.4120486378669739,0.4887285530567169,-0.0161687806248664","0.4067094027996063,0.4977438151836395,-0.0184097401797771","0.3868770003318786,0.480066567659378,-0.0029003710951656","0.3990916013717651,0.4610492289066314,-0.014378497377038","0.4025700986385345,0.5014703869819641,-0.0162630900740623","0.3969593048095703,0.5075010657310486,-0.0151336695998907","0.3741976916790008,0.4883059561252594,-0.0061257714405655","0.3875815570354461,0.4747325778007507,-0.0191539730876684","0.3918191492557525,0.512298583984375,-0.0162195395678281","0.3855841755867004,0.5187690258026123,-0.0111791910603642","0.3613389730453491,0.4996666312217712,-0.0097185652703046","0.37668377161026,0.4871430993080139,-0.0170765947550535","0.3807742595672607,0.5125389695167542,-0.0132862105965614","0.3746394217014313,0.520630955696106,-0.0087460996583104"
0.0,"0.3889863491058349,0.5834203362464905,-9.971860492896668e-08","0.4085884690284729,0.5568860173225403,-0.0073651769198477","0.4228875935077667,0.5166521072387695,-0.0111560756340622","0.424017995595932,0.4828835427761078,-0.0149856256321072","0.4105532169342041,0.4760810732841491,-0.0168864969164133","0.4000062644481659,0.4744636416435241,-0.0013280477141961","0.412217229604721,0.4574770629405975,-0.0119076902046799","0.4133408367633819,0.4905489683151245,-0.0167055185884237","0.4072906672954559,0.4987725019454956,-0.018974544480443","0.3866851031780243,0.4785913228988647,-0.0027883148286491","0.4010747373104095,0.4606616497039795,-0.0146199343726038","0.4043098986148834,0.5018075704574585,-0.0162270702421665","0.3983435034751892,0.506883442401886,-0.014672527089715","0.3743378221988678,0.4870613515377044,-0.0061024925671517","0.3898351788520813,0.4756582379341125,-0.0195014234632253","0.3937775492668152,0.5135945081710815,-0.0163146909326314","0.3868163228034973,0.5190737843513489,-0.010952060110867","0.3622056245803833,0.4991062581539154,-0.0098639130592346","0.3789526522159576,0.4890748262405395,-0.0173735339194536","0.3828684091567993,0.5148873329162598,-0.01351014431566","0.3761803805828094,0.5222883820533752,-0.0088052814826369"
0.0,"0.3895018696784973,0.5837665796279907,-1.0604037470329787e-07","0.4092934727668762,0.5576623678207397,-0.0061352658085525","0.4227094650268554,0.5174809098243713,-0.0092335892841219","0.4243796169757843,0.4841991662979126,-0.0126266656443476","0.4112782478332519,0.4779281318187713,-0.0141688175499439","0.3991599380970001,0.475435733795166,0.0005467455484904","0.4118708372116089,0.4586902856826782,-0.0097603658214211","0.4128179550170898,0.4915343225002289,-0.0148579562082886","0.4067926108837127,0.501041829586029,-0.0173486042767763","0.3864008486270904,0.4795010983943939,-0.0012970871757715","0.4013729095458984,0.4621059000492096,-0.012863696552813","0.4041150510311126,0.5023469924926758,-0.0147155914455652","0.3982030749320984,0.5091830492019653,-0.0132735753431916","0.374576210975647,0.4879090189933777,-0.0050062071532011","0.39106485247612,0.4777102172374725,-0.0177397727966308","0.3943983614444732,0.5143231153488159,-0.0150794275104999","0.3874194920063019,0.5200990438461304,-0.0101462053135037","0.3634231686592102,0.4996446073055267,-0.0091366516426205","0.3808932602405548,0.490917444229126,-0.0160857234150171","0.383929967880249,0.5159484148025513,-0.0127249583601951","0.3769454061985016,0.5229843854904175,-0.0084952739998698"
0.0,"0.3906368613243103,0.5848308801651001,-1.0252632165475006e-07","0.4096731841564178,0.5575295686721802,-0.0066149430349469","0.4229671955108642,0.5174148082733154,-0.0102152843028306","0.4248009026050567,0.4842380583286285,-0.0140087800100445","0.4119702279567718,0.4785414636135101,-0.0158378388732671","0.397374153137207,0.4738938212394714,0.000155028552399","0.4123344421386719,0.4590257406234741,-0.0107509838417172","0.4128556549549103,0.4930033087730407,-0.0162061639130115","0.4059158563613891,0.5011569857597351,-0.0189426094293594","0.3848882913589477,0.4784804880619049,-0.0016722603468224","0.4021230936050415,0.4619046449661255,-0.0138418702408671","0.4046023190021515,0.5031951069831848,-0.0157294273376464","0.3979938924312591,0.5090832710266113,-0.0142217418178915","0.3737130761146545,0.4874912202358246,-0.0054212580434978","0.3920702040195465,0.4774288535118103,-0.0184100810438394","0.3951054513454437,0.5145626068115234,-0.0154457101598382","0.3874254524707794,0.5199151039123535,-0.010274214670062","0.3634922504425049,0.4997996985912323,-0.0096695832908153","0.3819489479064941,0.4913931787014007,-0.0165321379899978","0.3850307464599609,0.5163918137550354,-0.0129657220095396","0.3778306543827057,0.5234782099723816,-0.008570984005928"
0.0,"0.3896277248859405,0.5862153768539429,-1.1189957405122187e-07","0.4089781045913696,0.5584977269172668,-0.0067441472783684","0.4227153360843658,0.5184025168418884,-0.0105195017531514","0.4247152805328369,0.4844031631946563,-0.0144345201551914","0.4118691086769104,0.4781895279884338,-0.0163349900394678","0.395748496055603,0.4734498858451843,0.0003599269548431","0.4116876125335693,0.4590505063533783,-0.0106307752430439","0.4122518301010132,0.4933718144893646,-0.0161889269948005","0.4054879546165466,0.5023828148841858,-0.0189020372927188","0.3834064304828644,0.4776247143745422,-0.0013385540805757","0.4021596014499664,0.4630281925201416,-0.0133482003584504","0.4042050540447235,0.5039286613464355,-0.0152999218553304","0.3974536955356598,0.510109543800354,-0.0138011192902922","0.3727863430976867,0.4868484139442444,-0.0050033601000905","0.3926497101783752,0.4791284501552582,-0.0177699532359838","0.3951883912086487,0.5155562162399292,-0.0152289178222417","0.3875829577445984,0.520707368850708,-0.0103256534785032","0.3636623919010162,0.4995564222335815,-0.0091900834813714","0.3829837739467621,0.4921530783176422,-0.015946764498949","0.3854724764823913,0.5166577696800232,-0.0128081254661083","0.3781112730503082,0.5236331820487976,-0.0086632259190082"
0.0,"0.3893946707248688,0.5882028937339783,-1.1333532512480816e-07","0.4091797769069671,0.5586325526237488,-0.0058513260446488","0.4216215014457702,0.5180267095565796,-0.0092940386384725","0.4239902198314667,0.4845886826515198,-0.0130569385364651","0.4121556878089905,0.479041039943695,-0.0147680351510643","0.3924613893032074,0.4733205437660217,0.0009138810564763","0.4105564057826996,0.459971159696579,-0.0101219797506928","0.4114362299442291,0.4942443370819092,-0.0157271604984998","0.4040591120719909,0.5023787617683411,-0.0185500066727399","0.3808271288871765,0.4778797626495361,-0.0012994228163734","0.4020061194896698,0.4639617204666137,-0.0135141676291823","0.4043740332126617,0.5048567056655884,-0.0154904471710324","0.3971932828426361,0.5105903148651123,-0.0140189537778496","0.3711459934711456,0.4873598515987396,-0.005405995529145","0.3931253254413605,0.4794929027557373,-0.0183055736124515","0.3957531154155731,0.516115128993988,-0.0157628413289785","0.3876722455024719,0.5211641788482666,-0.0108368936926126","0.3632824420928955,0.5002788305282593,-0.009978724643588","0.3837077617645263,0.4926168620586395,-0.0168292913585901","0.3861860930919647,0.5168882608413696,-0.0137546705082058","0.3785349726676941,0.5239556431770325,-0.0096539175137877"
0.0,"0.3883688449859619,0.5893802046775818,-1.1612399219984583e-07","0.4078194797039032,0.5581356287002563,-0.0058530368842184","0.4207688868045807,0.5176913142204285,-0.009533304721117","0.4231078624725342,0.4836785197257995,-0.0135827558115124","0.4113163948059082,0.4773851335048675,-0.0154837034642696","0.3914773166179657,0.4730903208255768,0.0018929564394056","0.4098013043403625,0.4601853489875793,-0.0094133745878934","0.4108157753944397,0.4946045577526092,-0.0155280400067567","0.403477132320404,0.5027503371238708,-0.0186953581869602","0.3801754713058471,0.4767929911613464,-0.0003694814222399","0.4017164707183838,0.4637760519981384,-0.0125708412379026","0.4037132859230041,0.5042425990104675,-0.0147338984534144","0.3963570594787597,0.5095956325531006,-0.0134265962988138","0.3706992566585541,0.4860292971134186,-0.0046391980722546","0.3933312892913818,0.4790467619895935,-0.0173548404127359","0.395449697971344,0.5149455070495605,-0.0148877371102571","0.3874148428440094,0.5197866559028625,-0.0100441062822937","0.3630101978778839,0.4989474415779114,-0.0094497809186577","0.3838081657886505,0.4925786554813385,-0.0160801988095045","0.3857848048210144,0.5163425207138062,-0.0131291672587394","0.3781009316444397,0.5231740474700928,-0.0090858014300465"
0.0,"0.388581782579422,0.5889726281166077,-1.026288956040844e-07","0.4071123898029327,0.5556924939155579,-0.0057352110743522","0.4196713864803314,0.5162084698677063,-0.0097465552389621","0.4228081107139587,0.4836615920066833,-0.0142175750806927","0.4120733141899109,0.4777076244354248,-0.0165902730077505","0.3882341086864471,0.4718381464481354,0.0011742050992324","0.4082494080066681,0.4586735665798187,-0.0102538978680968","0.4098826348781585,0.4931067228317261,-0.0164498165249824","0.402515709400177,0.502261757850647,-0.0195509791374206","0.3775005042552948,0.4760724902153015,-0.0011363583616912","0.4012908637523651,0.4631710052490234,-0.0132052572444081","0.4036428928375244,0.5030878186225891,-0.0152486050501465","0.3961045145988464,0.5098773241043091,-0.0139447059482336","0.3687318563461303,0.4856844842433929,-0.0053801466710865","0.3932693898677826,0.4780787825584411,-0.0177108850330114","0.3954719007015228,0.5140166878700256,-0.0150234019383788","0.3875945806503296,0.5206179022789001,-0.0100685032084584","0.3619310855865478,0.4989844560623169,-0.0101835764944553","0.3836016952991485,0.4910335838794708,-0.0162532851099967","0.3859241008758545,0.5144049525260925,-0.012944852001965","0.3786588907241821,0.5225844383239746,-0.0086931781843304"
